DP,0174,"rink",1,4,Correct Rejection
DP,0174,"bracelet",1,1,Correct Rejection
DP,0174,"yoga",1,1,Correct Rejection
DP,0174,"tattoo",1,-1,False Alarm
DP,0174,"helicopter",1,4,Correct Rejection
DP,0174,"watching",1,-4,False Alarm
DP,0174,"reading",1,1,Correct Rejection
DP,0174,"tool",1,4,Correct Rejection
DP,0174,"whistle",1,4,Correct Rejection
DP,0174,"staring",1,-4,False Alarm
DP,0174,"country",1,4,Correct Rejection
DP,0174,"growing",1,4,Correct Rejection
DP,0174,"stone",1,4,Correct Rejection
DP,0174,"touching",1,-4,False Alarm
DP,0174,"skating",1,-2,False Alarm
DP,0174,"bathroom",1,4,Correct Rejection
DP,0174,"golf",1,4,Correct Rejection
DP,0174,"beside",1,-2,False Alarm
DP,0174,"carried",1,4,Correct Rejection
DP,0174,"upper",1,4,Correct Rejection
DP,0174,"young",1,4,Correct Rejection
DP,0174,"braid",1,4,Correct Rejection
DP,0174,"bench",1,4,Correct Rejection
DP,0174,"brick",1,4,Correct Rejection
DP,0174,"site",1,-1,False Alarm
DP,0174,"shape",1,4,Correct Rejection
DP,0174,"town",1,4,Correct Rejection
DP,0174,"five",1,4,Correct Rejection
DP,0174,"poisonous",1,4,Correct Rejection
DP,0174,"school",1,4,Correct Rejection
DP,0174,"came",1,4,Correct Rejection
DP,0174,"classroom",1,1,Correct Rejection
DP,0109,"water",1,4,Miss
DP,0109,"hose",1,-3,Hit
DP,0109,"workplace",1,-4,Hit
DP,0109,"place",1,-4,Hit
DP,0109,"man",1,-4,Hit
DP,0109,"working",1,-4,Hit
DP,0109,"circus",1,4,Correct Rejection
DP,0109,"feather",1,4,Correct Rejection
DP,0109,"daughter",1,4,Correct Rejection
DP,0109,"seemed",1,4,Correct Rejection
DP,0109,"huge",1,-4,False Alarm
DP,0109,"snow",1,4,Correct Rejection
DP,0109,"two",1,4,Correct Rejection
DP,0109,"hippopotamus",1,4,Correct Rejection
DP,0109,"fish",1,4,Correct Rejection
DP,0109,"costume",1,-3,False Alarm
DP,0109,"lobby",1,4,Correct Rejection
DP,0109,"backlight",1,4,Correct Rejection
DP,0109,"bedroom",1,4,Correct Rejection
DP,0109,"liner",1,4,Correct Rejection
DP,0109,"town",1,4,Correct Rejection
DP,0109,"sour",1,4,Correct Rejection
DP,0109,"raising",1,4,Correct Rejection
DP,0109,"phone",1,4,Correct Rejection
DP,0109,"tremendous",1,4,Correct Rejection
DP,0109,"bottom",1,4,Correct Rejection
DP,0109,"singing",1,4,Correct Rejection
DP,0109,"statue",1,-1,False Alarm
DP,0109,"coral",1,4,Correct Rejection
DP,0109,"sugar",1,4,Correct Rejection
DP,0109,"sits",1,4,Correct Rejection
DP,0109,"loreal",1,4,Correct Rejection
DP,0109,"head",1,-4,False Alarm
DP,0109,"surprised",1,4,Correct Rejection
DP,0109,"doctor",1,4,Correct Rejection
DP,0109,"zigzag",1,4,Correct Rejection
DP,0109,"stopped",1,4,Correct Rejection
DP,0109,"room",1,4,Correct Rejection
DP,0109,"interesting",1,4,Correct Rejection
DP,0109,"diver",1,4,Correct Rejection
DP,0109,"stained",1,4,Correct Rejection
